Date,Time,Flow Rate,Flow Rate,accuracy
11/05/2020,12:58:45,116.35553,116.35553,0.10%
11/05/2020,12:58:46,116.564247,116.564247,0.10%
11/05/2020,12:58:47,116.285957,116.285957,0.10%
11/05/2020,12:58:48,116.494675,116.494675,0.10%
11/05/2020,12:58:49,116.285957,116.285957,0.10%
11/05/2020,12:58:50,116.564247,116.564247,0.10%
11/05/2020,12:58:51,116.285957,116.285957,0.10%
11/05/2020,12:58:52,116.564247,116.564247,0.10%
11/05/2020,12:58:53,116.35553,116.35553,0.10%
11/05/2020,12:58:54,116.494675,116.494675,0.10%
11/05/2020,12:58:55,116.35553,116.35553,0.10%
11/05/2020,12:58:56,116.564247,116.564247,0.10%
11/05/2020,12:58:57,116.35553,116.35553,0.10%
11/05/2020,12:58:58,116.564247,116.564247,0.10%
11/05/2020,12:58:59,116.35553,116.35553,0.10%
11/05/2020,12:59:00,116.63382,116.63382,0.10%
11/05/2020,12:59:01,116.35553,116.35553,0.10%
11/05/2020,12:59:02,116.564247,116.564247,0.10%
11/05/2020,12:59:03,116.35553,116.35553,0.10%
11/05/2020,12:59:04,116.564247,116.564247,0.10%
11/05/2020,12:59:05,116.35553,116.35553,0.10%
11/05/2020,12:59:06,116.564247,116.564247,0.10%
11/05/2020,12:59:07,116.35553,116.35553,0.10%
11/05/2020,12:59:08,116.564247,116.564247,0.10%
11/05/2020,12:59:09,116.35553,116.35553,0.10%
11/05/2020,12:59:10,116.564247,116.564247,0.10%
11/05/2020,12:59:11,116.425102,116.425102,0.10%
11/05/2020,12:59:12,116.494675,116.494675,0.10%
11/05/2020,12:59:13,116.425102,116.425102,0.10%
11/05/2020,12:59:14,116.494675,116.494675,0.10%
11/05/2020,12:59:15,116.494675,116.494675,0.10%
11/05/2020,12:59:16,116.425102,116.425102,0.10%
11/05/2020,12:59:17,116.564247,116.564247,0.10%
11/05/2020,12:59:18,116.425102,116.425102,0.10%
11/05/2020,12:59:19,116.494675,116.494675,0.10%
11/05/2020,12:59:20,116.425102,116.425102,0.10%
11/05/2020,12:59:21,116.564247,116.564247,0.10%
11/05/2020,12:59:22,116.35553,116.35553,0.10%
11/05/2020,12:59:23,116.564247,116.564247,0.10%
11/05/2020,12:59:24,116.35553,116.35553,0.10%
11/05/2020,12:59:25,116.494675,116.494675,0.10%
11/05/2020,12:59:26,116.425102,116.425102,0.10%
11/05/2020,12:59:27,116.494675,116.494675,0.10%
11/05/2020,12:59:28,116.425102,116.425102,0.10%
11/05/2020,12:59:29,116.494675,116.494675,0.10%
11/05/2020,12:59:30,116.494675,116.494675,0.10%
11/05/2020,12:59:31,116.425102,116.425102,0.10%
11/05/2020,12:59:32,116.494675,116.494675,0.10%
11/05/2020,12:59:33,116.35553,116.35553,0.10%
11/05/2020,12:59:34,116.425102,116.425102,0.10%
11/05/2020,12:59:35,116.35553,116.35553,0.10%
11/05/2020,12:59:36,116.494675,116.494675,0.10%
11/05/2020,12:59:37,116.35553,116.35553,0.10%
11/05/2020,12:59:38,116.494675,116.494675,0.10%
11/05/2020,12:59:39,116.35553,116.35553,0.10%
11/05/2020,12:59:40,116.494675,116.494675,0.10%
11/05/2020,12:59:41,116.35553,116.35553,0.10%
11/05/2020,12:59:42,116.494675,116.494675,0.10%
11/05/2020,12:59:43,116.494675,116.494675,0.10%
11/05/2020,12:59:44,116.425102,116.425102,0.10%
11/05/2020,12:59:45,116.494675,116.494675,0.10%
11/05/2020,12:59:46,116.35553,116.35553,0.10%
11/05/2020,12:59:47,116.494675,116.494675,0.10%
11/05/2020,12:59:48,116.35553,116.35553,0.10%
11/05/2020,12:59:49,116.494675,116.494675,0.10%
11/05/2020,12:59:50,116.35553,116.35553,0.10%
11/05/2020,12:59:51,116.494675,116.494675,0.10%
11/05/2020,12:59:52,116.425102,116.425102,0.10%
11/05/2020,12:59:53,116.425102,116.425102,0.10%
11/05/2020,12:59:54,116.494675,116.494675,0.10%
11/05/2020,12:59:55,116.425102,116.425102,0.10%
11/05/2020,12:59:56,116.494675,116.494675,0.10%
11/05/2020,12:59:57,116.35553,116.35553,0.10%
11/05/2020,12:59:58,116.494675,116.494675,0.10%
11/05/2020,12:59:59,116.425102,116.425102,0.10%
11/05/2020,13:00:00,116.425102,116.425102,0.10%
11/05/2020,13:00:01,116.425102,116.425102,0.10%
11/05/2020,13:00:02,116.425102,116.425102,0.10%
11/05/2020,13:00:03,116.35553,116.35553,0.10%
11/05/2020,13:00:04,116.494675,116.494675,0.10%
11/05/2020,13:00:05,116.425102,116.425102,0.10%
11/05/2020,13:00:06,116.425102,116.425102,0.10%
11/05/2020,13:00:07,115.938103,115.938103,0.10%
11/05/2020,13:00:08,116.425102,116.425102,0.10%
11/05/2020,13:00:09,116.35553,116.35553,0.10%
11/05/2020,13:00:10,116.425102,116.425102,0.10%
11/05/2020,13:00:11,116.285957,116.285957,0.10%
11/05/2020,13:00:12,116.425102,116.425102,0.10%
11/05/2020,13:00:13,116.282257,116.282257,0.10%
11/05/2020,13:00:14,116.425102,116.425102,0.10%
11/05/2020,13:00:15,116.35553,116.35553,0.10%
11/05/2020,13:00:16,116.494675,116.494675,0.10%
11/05/2020,13:00:17,116.35553,116.35553,0.10%
11/05/2020,13:00:18,116.425102,116.425102,0.10%
11/05/2020,13:00:19,116.35183,116.35183,0.10%
11/05/2020,13:00:20,116.490974,116.490974,0.10%
11/05/2020,13:00:21,116.285957,116.285957,0.10%
11/05/2020,13:00:22,116.494675,116.494675,0.10%
11/05/2020,13:00:23,116.285957,116.285957,0.10%
11/05/2020,13:00:24,116.494675,116.494675,0.10%
11/05/2020,13:00:25,116.285957,116.285957,0.10%
11/05/2020,13:00:26,116.425102,116.425102,0.10%
11/05/2020,13:00:27,116.212692,116.212692,0.10%
11/05/2020,13:00:28,116.425102,116.425102,0.10%
11/05/2020,13:00:29,116.285957,116.285957,0.10%
11/05/2020,13:00:30,116.421402,116.421402,0.10%
11/05/2020,13:00:31,116.285957,116.285957,0.10%
11/05/2020,13:00:32,116.425102,116.425102,0.10%
11/05/2020,13:00:33,116.282257,116.282257,0.10%
11/05/2020,13:00:34,116.421402,116.421402,0.10%
11/05/2020,13:00:35,116.285957,116.285957,0.10%
11/05/2020,13:00:36,116.421402,116.421402,0.10%
11/05/2020,13:00:37,116.212692,116.212692,0.10%
11/05/2020,13:00:38,116.421402,116.421402,0.10%
11/05/2020,13:00:39,116.282257,116.282257,0.10%
11/05/2020,13:00:40,116.35553,116.35553,0.10%
11/05/2020,13:00:41,116.212692,116.212692,0.10%
11/05/2020,13:00:42,116.421402,116.421402,0.10%
11/05/2020,13:00:43,116.282257,116.282257,0.10%
11/05/2020,13:00:44,116.35553,116.35553,0.10%
11/05/2020,13:00:45,116.212692,116.212692,0.10%
11/05/2020,13:00:46,116.421402,116.421402,0.10%
11/05/2020,13:00:47,116.212692,116.212692,0.10%
11/05/2020,13:00:48,116.421402,116.421402,0.10%
11/05/2020,13:00:49,116.212692,116.212692,0.10%
11/05/2020,13:00:50,116.35183,116.35183,0.10%
11/05/2020,13:00:51,116.212692,116.212692,0.10%
11/05/2020,13:00:52,116.35183,116.35183,0.10%
11/05/2020,13:00:53,116.212692,116.212692,0.10%
11/05/2020,13:00:54,116.35183,116.35183,0.10%
11/05/2020,13:00:55,116.216393,116.216393,0.10%
11/05/2020,13:00:56,116.35183,116.35183,0.10%
11/05/2020,13:00:57,116.212692,116.212692,0.10%
11/05/2020,13:00:58,116.421402,116.421402,0.10%
11/05/2020,13:00:59,116.630119,116.630119,0.10%
11/05/2020,13:01:00,116.35183,116.35183,0.10%
11/05/2020,13:01:01,116.212692,116.212692,0.10%
11/05/2020,13:01:02,116.35183,116.35183,0.10%
11/05/2020,13:01:03,116.212692,116.212692,0.10%
11/05/2020,13:01:04,116.35183,116.35183,0.10%
11/05/2020,13:01:05,116.630119,116.630119,0.10%
11/05/2020,13:01:06,116.282257,116.282257,0.10%
11/05/2020,13:01:07,116.282257,116.282257,0.10%
11/05/2020,13:01:08,116.212692,116.212692,0.10%
11/05/2020,13:01:09,116.282257,116.282257,0.10%
11/05/2020,13:01:10,116.212692,116.212692,0.10%
11/05/2020,13:01:11,116.35183,116.35183,0.10%
11/05/2020,13:01:12,116.212692,116.212692,0.10%
11/05/2020,13:01:13,116.35183,116.35183,0.10%
11/05/2020,13:01:14,116.212692,116.212692,0.10%
11/05/2020,13:01:15,116.35183,116.35183,0.10%
11/05/2020,13:01:16,116.14312,116.14312,0.10%
11/05/2020,13:01:17,116.282257,116.282257,0.10%
11/05/2020,13:01:18,116.14312,116.14312,0.10%
11/05/2020,13:01:19,116.282257,116.282257,0.10%
11/05/2020,13:01:20,116.212692,116.212692,0.10%
11/05/2020,13:01:21,116.282257,116.282257,0.10%
11/05/2020,13:01:22,116.212692,116.212692,0.10%
11/05/2020,13:01:23,116.282257,116.282257,0.10%
11/05/2020,13:01:24,116.212692,116.212692,0.10%
11/05/2020,13:01:25,116.212692,116.212692,0.10%
11/05/2020,13:01:26,116.282257,116.282257,0.10%
11/05/2020,13:01:27,116.212692,116.212692,0.10%
11/05/2020,13:01:28,116.35183,116.35183,0.10%
11/05/2020,13:01:29,116.14312,116.14312,0.10%
11/05/2020,13:01:30,116.35183,116.35183,0.10%
11/05/2020,13:01:31,116.14312,116.14312,0.10%
11/05/2020,13:01:32,116.282257,116.282257,0.10%
11/05/2020,13:01:33,116.14312,116.14312,0.10%
11/05/2020,13:01:34,116.35183,116.35183,0.10%
11/05/2020,13:01:35,116.14312,116.14312,0.10%
11/05/2020,13:01:36,116.282257,116.282257,0.10%
11/05/2020,13:01:37,116.14312,116.14312,0.10%
11/05/2020,13:01:38,116.282257,116.282257,0.10%
11/05/2020,13:01:39,116.212692,116.212692,0.10%
11/05/2020,13:01:40,116.35183,116.35183,0.10%
11/05/2020,13:01:41,116.212692,116.212692,0.10%
11/05/2020,13:01:42,116.282257,116.282257,0.10%
11/05/2020,13:01:43,116.282257,116.282257,0.10%
11/05/2020,13:01:44,116.282257,116.282257,0.10%
11/05/2020,13:01:45,116.212692,116.212692,0.10%
11/05/2020,13:01:46,116.212692,116.212692,0.10%
11/05/2020,13:01:47,116.282257,116.282257,0.10%
11/05/2020,13:01:48,116.212692,116.212692,0.10%
11/05/2020,13:01:49,116.282257,116.282257,0.10%
11/05/2020,13:01:50,116.212692,116.212692,0.10%
11/05/2020,13:01:51,116.35183,116.35183,0.10%
11/05/2020,13:01:52,116.212692,116.212692,0.10%
11/05/2020,13:01:53,116.282257,116.282257,0.10%
11/05/2020,13:01:54,116.14312,116.14312,0.10%
11/05/2020,13:01:55,116.35183,116.35183,0.10%
11/05/2020,13:01:56,116.14312,116.14312,0.10%
11/05/2020,13:01:57,116.35183,116.35183,0.10%
11/05/2020,13:01:58,116.14312,116.14312,0.10%
11/05/2020,13:01:59,116.35183,116.35183,0.10%
11/05/2020,13:02:00,116.14312,116.14312,0.10%
11/05/2020,13:02:01,116.35183,116.35183,0.10%
11/05/2020,13:02:02,116.14312,116.14312,0.10%
11/05/2020,13:02:03,116.282257,116.282257,0.10%
11/05/2020,13:02:04,116.212692,116.212692,0.10%
11/05/2020,13:02:05,116.35183,116.35183,0.10%
11/05/2020,13:02:06,116.14312,116.14312,0.10%
11/05/2020,13:02:07,116.35183,116.35183,0.10%
11/05/2020,13:02:08,116.212692,116.212692,0.10%
11/05/2020,13:02:09,116.35183,116.35183,0.10%
11/05/2020,13:02:10,116.14312,116.14312,0.10%
11/05/2020,13:02:11,116.35183,116.35183,0.10%
11/05/2020,13:02:12,116.14312,116.14312,0.10%
11/05/2020,13:02:13,116.35183,116.35183,0.10%
11/05/2020,13:02:14,116.14312,116.14312,0.10%
11/05/2020,13:02:15,116.35183,116.35183,0.10%
11/05/2020,13:02:16,116.14312,116.14312,0.10%
11/05/2020,13:02:17,116.282257,116.282257,0.10%
11/05/2020,13:02:18,116.212692,116.212692,0.10%
11/05/2020,13:02:19,116.282257,116.282257,0.10%
11/05/2020,13:02:20,116.212692,116.212692,0.10%
11/05/2020,13:02:21,116.35183,116.35183,0.10%
11/05/2020,13:02:22,116.212692,116.212692,0.10%
11/05/2020,13:02:23,116.282257,116.282257,0.10%
11/05/2020,13:02:24,116.282257,116.282257,0.10%
11/05/2020,13:02:25,116.212692,116.212692,0.10%
11/05/2020,13:02:26,116.282257,116.282257,0.10%
11/05/2020,13:02:27,116.282257,116.282257,0.10%
11/05/2020,13:02:28,116.282257,116.282257,0.10%
11/05/2020,13:02:29,116.212692,116.212692,0.10%
11/05/2020,13:02:30,116.35183,116.35183,0.10%
11/05/2020,13:02:31,116.212692,116.212692,0.10%
11/05/2020,13:02:32,116.35183,116.35183,0.10%
11/05/2020,13:02:33,116.14312,116.14312,0.10%
11/05/2020,13:02:34,116.35183,116.35183,0.10%
11/05/2020,13:02:35,116.14312,116.14312,0.10%
11/05/2020,13:02:36,116.35183,116.35183,0.10%
11/05/2020,13:02:37,116.14312,116.14312,0.10%
11/05/2020,13:02:38,116.35183,116.35183,0.10%
11/05/2020,13:02:39,116.282257,116.282257,0.10%
11/05/2020,13:02:40,116.282257,116.282257,0.10%
11/05/2020,13:02:41,116.282257,116.282257,0.10%
11/05/2020,13:02:42,116.630119,116.630119,0.10%
11/05/2020,13:02:43,116.35183,116.35183,0.10%
11/05/2020,13:02:44,116.14312,116.14312,0.10%
11/05/2020,13:02:45,116.421402,116.421402,0.10%
11/05/2020,13:02:46,116.14312,116.14312,0.10%
11/05/2020,13:02:47,116.35183,116.35183,0.10%
11/05/2020,13:02:48,116.212692,116.212692,0.10%
11/05/2020,13:02:49,116.35183,116.35183,0.10%
11/05/2020,13:02:50,116.212692,116.212692,0.10%
11/05/2020,13:02:51,116.35183,116.35183,0.10%
11/05/2020,13:02:52,116.212692,116.212692,0.10%
11/05/2020,13:02:53,116.35183,116.35183,0.10%
11/05/2020,13:02:54,116.212692,116.212692,0.10%
11/05/2020,13:02:55,116.282257,116.282257,0.10%
11/05/2020,13:02:56,116.212692,116.212692,0.10%
11/05/2020,13:02:57,116.282257,116.282257,0.10%
11/05/2020,13:02:58,116.35183,116.35183,0.10%
11/05/2020,13:02:59,116.212692,116.212692,0.10%
11/05/2020,13:03:00,116.35183,116.35183,0.10%
11/05/2020,13:03:01,116.212692,116.212692,0.10%
11/05/2020,13:03:02,116.421402,116.421402,0.10%
11/05/2020,13:03:03,116.212692,116.212692,0.10%
11/05/2020,13:03:04,116.421402,116.421402,0.10%
11/05/2020,13:03:05,116.14312,116.14312,0.10%
11/05/2020,13:03:06,116.35183,116.35183,0.10%
11/05/2020,13:03:07,116.35183,116.35183,0.10%
11/05/2020,13:03:08,116.282257,116.282257,0.10%
11/05/2020,13:03:09,116.421402,116.421402,0.10%
11/05/2020,13:03:10,116.212692,116.212692,0.10%
11/05/2020,13:03:11,116.35183,116.35183,0.10%
11/05/2020,13:03:12,116.282257,116.282257,0.10%
11/05/2020,13:03:13,116.212692,116.212692,0.10%
11/05/2020,13:03:14,116.421402,116.421402,0.10%
11/05/2020,13:03:15,116.212692,116.212692,0.10%
11/05/2020,13:03:16,116.421402,116.421402,0.10%
11/05/2020,13:03:17,116.282257,116.282257,0.10%
11/05/2020,13:03:18,116.282257,116.282257,0.10%
11/05/2020,13:03:19,116.35183,116.35183,0.10%
11/05/2020,13:03:20,116.212692,116.212692,0.10%
11/05/2020,13:03:21,116.35183,116.35183,0.10%
11/05/2020,13:03:22,116.14312,116.14312,0.10%
11/05/2020,13:03:23,116.35183,116.35183,0.10%
11/05/2020,13:03:24,116.282257,116.282257,0.10%
11/05/2020,13:03:25,116.282257,116.282257,0.10%
11/05/2020,13:03:26,116.282257,116.282257,0.10%
11/05/2020,13:03:27,116.35183,116.35183,0.10%
11/05/2020,13:03:28,116.35183,116.35183,0.10%
11/05/2020,13:03:29,116.212692,116.212692,0.10%
11/05/2020,13:03:30,116.421402,116.421402,0.10%
11/05/2020,13:03:31,116.212692,116.212692,0.10%
11/05/2020,13:03:32,116.421402,116.421402,0.10%
11/05/2020,13:03:33,116.212692,116.212692,0.10%
11/05/2020,13:03:34,116.421402,116.421402,0.10%
11/05/2020,13:03:35,116.14312,116.14312,0.10%
11/05/2020,13:03:36,116.490974,116.490974,0.10%
11/05/2020,13:03:37,116.282257,116.282257,0.10%
11/05/2020,13:03:38,116.421402,116.421402,0.10%
11/05/2020,13:03:39,116.35183,116.35183,0.10%
11/05/2020,13:03:40,116.421402,116.421402,0.10%
11/05/2020,13:03:41,116.35183,116.35183,0.10%
11/05/2020,13:03:42,116.35183,116.35183,0.10%
11/05/2020,13:03:43,116.421402,116.421402,0.10%
11/05/2020,13:03:44,116.282257,116.282257,0.10%
11/05/2020,13:03:45,116.421402,116.421402,0.10%
11/05/2020,13:03:46,116.282257,116.282257,0.10%
11/05/2020,13:03:47,116.421402,116.421402,0.10%
11/05/2020,13:03:48,116.212692,116.212692,0.10%
11/05/2020,13:03:49,116.421402,116.421402,0.10%
11/05/2020,13:03:50,116.282257,116.282257,0.10%
11/05/2020,13:03:51,116.490974,116.490974,0.10%
11/05/2020,13:03:52,116.282257,116.282257,0.10%
11/05/2020,13:03:53,116.421402,116.421402,0.10%
11/05/2020,13:03:54,116.282257,116.282257,0.10%
11/05/2020,13:03:55,116.421402,116.421402,0.10%
11/05/2020,13:03:56,116.282257,116.282257,0.10%
11/05/2020,13:03:57,116.421402,116.421402,0.10%
11/05/2020,13:03:58,116.282257,116.282257,0.10%
11/05/2020,13:03:59,116.421402,116.421402,0.10%
11/05/2020,13:04:00,116.35183,116.35183,0.10%
11/05/2020,13:04:01,116.35183,116.35183,0.10%
11/05/2020,13:04:02,116.421402,116.421402,0.10%
11/05/2020,13:04:03,116.282257,116.282257,0.10%
11/05/2020,13:04:04,116.421402,116.421402,0.10%
11/05/2020,13:04:05,116.35183,116.35183,0.10%
11/05/2020,13:04:06,116.421402,116.421402,0.10%
11/05/2020,13:04:07,116.282257,116.282257,0.10%
11/05/2020,13:04:08,116.490974,116.490974,0.10%
11/05/2020,13:04:09,116.282257,116.282257,0.10%
11/05/2020,13:04:10,116.421402,116.421402,0.10%
11/05/2020,13:04:11,116.282257,116.282257,0.10%
11/05/2020,13:04:12,116.421402,116.421402,0.10%
11/05/2020,13:04:13,116.35183,116.35183,0.10%
11/05/2020,13:04:14,116.282257,116.282257,0.10%
11/05/2020,13:04:15,116.35183,116.35183,0.10%
11/05/2020,13:04:16,116.35183,116.35183,0.10%
11/05/2020,13:04:17,116.421402,116.421402,0.10%
11/05/2020,13:04:18,116.282257,116.282257,0.10%
11/05/2020,13:04:19,116.421402,116.421402,0.10%
11/05/2020,13:04:20,116.282257,116.282257,0.10%
11/05/2020,13:04:21,116.490974,116.490974,0.10%
11/05/2020,13:04:22,116.282257,116.282257,0.10%
11/05/2020,13:04:23,116.490974,116.490974,0.10%
11/05/2020,13:04:24,116.35183,116.35183,0.10%
11/05/2020,13:04:25,116.421402,116.421402,0.10%
11/05/2020,13:04:26,116.421402,116.421402,0.10%
11/05/2020,13:04:27,116.35183,116.35183,0.10%
11/05/2020,13:04:28,116.421402,116.421402,0.10%
11/05/2020,13:04:29,116.282257,116.282257,0.10%
11/05/2020,13:04:30,116.490974,116.490974,0.10%
11/05/2020,13:04:31,116.282257,116.282257,0.10%
11/05/2020,13:04:32,116.490974,116.490974,0.10%
11/05/2020,13:04:33,116.282257,116.282257,0.10%
11/05/2020,13:04:34,116.490974,116.490974,0.10%
11/05/2020,13:04:35,116.282257,116.282257,0.10%
11/05/2020,13:04:36,116.35183,116.35183,0.10%
11/05/2020,13:04:37,116.35183,116.35183,0.10%
11/05/2020,13:04:38,116.282257,116.282257,0.10%
11/05/2020,13:04:39,116.421402,116.421402,0.10%
11/05/2020,13:04:40,116.278511,116.278511,0.10%
11/05/2020,13:04:41,116.490974,116.490974,0.10%
11/05/2020,13:04:42,116.212692,116.212692,0.10%
11/05/2020,13:04:43,116.421402,116.421402,0.10%
11/05/2020,13:04:44,116.282257,116.282257,0.10%
11/05/2020,13:04:45,116.282257,116.282257,0.10%
11/05/2020,13:04:46,116.35183,116.35183,0.10%
11/05/2020,13:04:47,116.282257,116.282257,0.10%
11/05/2020,13:04:48,116.421402,116.421402,0.10%
11/05/2020,13:04:49,116.212692,116.212692,0.10%
11/05/2020,13:04:50,116.421402,116.421402,0.10%
11/05/2020,13:04:51,116.212692,116.212692,0.10%
11/05/2020,13:04:52,116.35183,116.35183,0.10%
11/05/2020,13:04:53,116.282257,116.282257,0.10%
11/05/2020,13:04:54,116.282257,116.282257,0.10%
11/05/2020,13:04:55,116.35183,116.35183,0.10%
11/05/2020,13:04:56,116.212692,116.212692,0.10%
11/05/2020,13:04:57,116.35183,116.35183,0.10%
11/05/2020,13:04:58,116.208946,116.208946,0.10%
11/05/2020,13:04:59,116.421402,116.421402,0.10%
11/05/2020,13:05:00,116.212692,116.212692,0.10%
11/05/2020,13:05:01,116.278511,116.278511,0.10%
11/05/2020,13:05:02,116.278511,116.278511,0.10%
11/05/2020,13:05:03,116.278511,116.278511,0.10%
11/05/2020,13:05:04,116.348083,116.348083,0.10%
11/05/2020,13:05:05,116.212692,116.212692,0.10%
11/05/2020,13:05:06,116.35183,116.35183,0.10%
11/05/2020,13:05:07,116.14312,116.14312,0.10%
11/05/2020,13:05:08,116.35183,116.35183,0.10%
11/05/2020,13:05:09,116.212692,116.212692,0.10%
11/05/2020,13:05:10,116.282257,116.282257,0.10%
11/05/2020,13:05:11,116.282257,116.282257,0.10%
11/05/2020,13:05:12,116.212692,116.212692,0.10%
11/05/2020,13:05:13,116.35183,116.35183,0.10%
11/05/2020,13:05:14,116.14312,116.14312,0.10%
11/05/2020,13:05:15,116.35183,116.35183,0.10%
11/05/2020,13:05:16,116.14312,116.14312,0.10%
11/05/2020,13:05:17,116.35183,116.35183,0.10%
11/05/2020,13:05:18,116.278511,116.278511,0.10%
11/05/2020,13:05:19,116.208946,116.208946,0.10%
11/05/2020,13:05:20,116.35183,116.35183,0.10%
11/05/2020,13:05:21,116.14312,116.14312,0.10%
11/05/2020,13:05:22,116.35183,116.35183,0.10%
11/05/2020,13:05:23,116.208946,116.208946,0.10%
11/05/2020,13:05:24,116.348083,116.348083,0.10%
11/05/2020,13:05:25,116.212692,116.212692,0.10%
11/05/2020,13:05:26,116.282257,116.282257,0.10%
11/05/2020,13:05:27,116.35183,116.35183,0.10%
11/05/2020,13:05:28,116.139374,116.139374,0.10%
11/05/2020,13:05:29,116.417656,116.417656,0.10%
11/05/2020,13:05:30,116.14312,116.14312,0.10%
11/05/2020,13:05:31,116.282257,116.282257,0.10%
11/05/2020,13:05:32,116.282257,116.282257,0.10%
11/05/2020,13:05:33,116.208946,116.208946,0.10%
11/05/2020,13:05:34,116.35183,116.35183,0.10%
11/05/2020,13:05:35,116.14312,116.14312,0.10%
11/05/2020,13:05:36,116.348083,116.348083,0.10%
11/05/2020,13:05:37,116.14312,116.14312,0.10%
11/05/2020,13:05:38,116.278511,116.278511,0.10%
11/05/2020,13:05:39,116.278511,116.278511,0.10%
11/05/2020,13:05:40,116.208946,116.208946,0.10%
11/05/2020,13:05:41,116.348083,116.348083,0.10%
11/05/2020,13:05:42,116.208946,116.208946,0.10%
11/05/2020,13:05:43,116.417656,116.417656,0.10%
11/05/2020,13:05:44,116.212692,116.212692,0.10%
11/05/2020,13:05:45,116.278511,116.278511,0.10%
11/05/2020,13:05:46,116.282257,116.282257,0.10%
11/05/2020,13:05:47,116.14312,116.14312,0.10%
11/05/2020,13:05:48,116.348083,116.348083,0.10%
11/05/2020,13:05:49,116.14312,116.14312,0.10%
11/05/2020,13:05:50,116.278511,116.278511,0.10%
11/05/2020,13:05:51,116.278511,116.278511,0.10%
11/05/2020,13:05:52,116.208946,116.208946,0.10%
11/05/2020,13:05:53,116.348083,116.348083,0.10%
11/05/2020,13:05:54,116.139374,116.139374,0.10%
11/05/2020,13:05:55,116.348083,116.348083,0.10%
11/05/2020,13:05:56,116.208946,116.208946,0.10%
11/05/2020,13:05:57,116.278511,116.278511,0.10%
11/05/2020,13:05:58,116.282257,116.282257,0.10%
11/05/2020,13:05:59,116.139374,116.139374,0.10%
11/05/2020,13:06:00,116.348083,116.348083,0.10%
11/05/2020,13:06:01,116.139374,116.139374,0.10%
11/05/2020,13:06:02,116.348083,116.348083,0.10%
11/05/2020,13:06:03,116.208946,116.208946,0.10%
11/05/2020,13:06:04,116.282257,116.282257,0.10%
11/05/2020,13:06:05,116.278511,116.278511,0.10%
11/05/2020,13:06:06,116.208946,116.208946,0.10%
11/05/2020,13:06:07,116.348083,116.348083,0.10%
11/05/2020,13:06:08,116.208946,116.208946,0.10%
11/05/2020,13:06:09,116.348083,116.348083,0.10%
11/05/2020,13:06:10,116.139374,116.139374,0.10%
11/05/2020,13:06:11,116.417656,116.417656,0.10%
11/05/2020,13:06:12,116.208946,116.208946,0.10%
11/05/2020,13:06:13,116.35183,116.35183,0.10%
11/05/2020,13:06:14,116.208946,116.208946,0.10%
11/05/2020,13:06:15,116.348083,116.348083,0.10%
11/05/2020,13:06:16,116.278511,116.278511,0.10%
11/05/2020,13:06:17,116.208946,116.208946,0.10%
11/05/2020,13:06:18,116.278511,116.278511,0.10%
11/05/2020,13:06:19,116.139374,116.139374,0.10%
11/05/2020,13:06:20,116.417656,116.417656,0.10%
11/05/2020,13:06:21,116.208946,116.208946,0.10%
11/05/2020,13:06:22,116.348083,116.348083,0.10%
11/05/2020,13:06:23,116.139374,116.139374,0.10%
11/05/2020,13:06:24,116.348083,116.348083,0.10%
11/05/2020,13:06:25,116.208946,116.208946,0.10%
11/05/2020,13:06:26,116.278511,116.278511,0.10%
11/05/2020,13:06:27,116.348083,116.348083,0.10%
11/05/2020,13:06:28,116.208946,116.208946,0.10%
11/05/2020,13:06:29,116.348083,116.348083,0.10%
11/05/2020,13:06:30,116.139374,116.139374,0.10%
11/05/2020,13:06:31,116.417656,116.417656,0.10%
11/05/2020,13:06:32,116.208946,116.208946,0.10%
11/05/2020,13:06:33,116.348083,116.348083,0.10%
11/05/2020,13:06:34,116.208946,116.208946,0.10%
11/05/2020,13:06:35,116.278511,116.278511,0.10%
11/05/2020,13:06:36,116.278511,116.278511,0.10%
11/05/2020,13:06:37,116.208946,116.208946,0.10%
11/05/2020,13:06:38,116.348083,116.348083,0.10%
11/05/2020,13:06:39,116.139374,116.139374,0.10%
11/05/2020,13:06:40,116.417656,116.417656,0.10%
11/05/2020,13:06:41,116.139374,116.139374,0.10%
11/05/2020,13:06:42,116.348083,116.348083,0.10%
11/05/2020,13:06:43,116.208946,116.208946,0.10%
11/05/2020,13:06:44,116.348083,116.348083,0.10%
11/05/2020,13:06:45,116.278511,116.278511,0.10%
11/05/2020,13:06:46,116.278511,116.278511,0.10%
11/05/2020,13:06:47,116.348083,116.348083,0.10%
11/05/2020,13:06:48,116.208946,116.208946,0.10%
11/05/2020,13:06:49,116.417656,116.417656,0.10%
11/05/2020,13:06:50,116.139374,116.139374,0.10%
11/05/2020,13:06:51,116.348083,116.348083,0.10%
11/05/2020,13:06:52,116.208946,116.208946,0.10%
11/05/2020,13:06:53,116.208946,116.208946,0.10%
11/05/2020,13:06:54,116.417656,116.417656,0.10%
11/05/2020,13:06:55,116.139374,116.139374,0.10%
11/05/2020,13:06:56,116.348083,116.348083,0.10%
11/05/2020,13:06:57,116.278511,116.278511,0.10%
11/05/2020,13:06:58,116.208946,116.208946,0.10%
11/05/2020,13:06:59,116.417656,116.417656,0.10%
11/05/2020,13:07:00,116.139374,116.139374,0.10%
11/05/2020,13:07:01,116.348083,116.348083,0.10%
11/05/2020,13:07:02,116.208946,116.208946,0.10%
11/05/2020,13:07:03,116.278511,116.278511,0.10%
